"","owner","amount_token"
"27","0xab5f6b2b24b5e7b8ee5218d534f0ff8cffd88d5c",15829
"28","0x49d443d89da0712b1d608eeaedef2650ab8b2206",15937.5
"29","0xda13157f47929bced94ce06ef8cbef70328981fc",21743.625
"30","0xd8e3b302b03d739bb94291aca58f006a072425a7",10650
"31","0x07739dfc55e8643960c7cf987d9258c087cab976",17094.0004938559
"32","0x897c3f4be2a39b63267cfa23a1158fb5331cdd12",15496.2575
"33","0xb52937c750792574d4ca6d8bc7f5951bd6800541",11275.1716159775
"34","0x75203bc03125befff8aed3b9fd687d8818a8b2e1",11511.55625
"35","0xd6ebf9d4972c453b8ff653dcd1b138392ecd1a9c",13754.165025
"36","0x8bb820c251ac194ca770f9f0cdc12b76354e3de6",14107.2750000001
"37","0x78dda0b5bc5e270769bd43a3aa57f90276728edb",7672.815625
"38","0xfc0feae0323c77dfe9861f45436a986f8999ebfb",12458.3666666666
"39","0x7b2c08606c9bbcbc2d5acee70deca0058051e9e1",10579.369375
"40","0xb8167d9a4e7a4eaf4fdcdfa60f3d78f15afcc98a",8540.04125471876
"41","0xc7e86ff1d8403e5fe1a9b2644f8935d6a328fa16",8556.97874999998
"42","0x64d414a275842728925f72847e09e694b590d5b1",5749.875
"43","0xde10c4a242af497479816b2144c1d78838c7c796",11727.62
"44","0x47bbe214a4bc6bb2b2896eb280422af0c4198313",8229.6275
"45","0xfe5563cd4a9528a472584ef49ed66faf4d484856",8143.69628380653
"46","0xd23a9b7eaf27b521880337b19edcf13cb6b26dff",10244.3125
"47","0x00347a5a6129c110cd302ff018fd81804e010705",6758.498125
"48","0x510060b860fac522c2cf4845cfbbadb6888a54b4",5067.52
"49","0xfad4a2d4c72733e82124139e41161152771a4d9d",8583.20375
"50","0xa13a8b8039b6e8e26b1763b0e7e9ec992a73b996",6974.15125
"51","0xc92eb3f64444377b3d2d103b78d22e28e6b8d88a",7684.375
"52","0x0b029f7b3dde3d77a079a8be8cf5beda66edd4df",6737.0975
"53","0xa36dd9897d3464961d1a7ec39b9fe91b6ade3204",6803.4087076271
"54","0x77634ebd77c039fcb17f6320006d6a2729c4fb78",6016.932225
"55","0xd3cd1bce062483536b97c47221c165a9fe3b4716",6915.95875000004
"56","0x1242d7e7c5d3c453fb601a2cc9db06aac832b1ab",4998.22186757133
"57","0xb432de8871c179b57850ee04144a70b76b897c37",4552.0027875
"58","0xfec33dff5871971eaa32ca34fc3229f8f12c8b13",5357.73238619624
"59","0x1f0047ad5e5ba9963f9430b2306b6856aa5b9b15",6000
"60","0x3e5a25490c18bc3ecb45097fba663c0dd9d5a9fc",7703.33333333333
"61","0x2e3bc8f3f3777481ac646d7e25ad06abf0abf873",5610
"62","0x189dd12ea4ea3d3e562882add73c6f0a23439999",5682.00171985477
"63","0xa9da3474eafab14ac6c9f6111acb2d2e5e071370",5593.09625
"64","0x60f2a7c350ffca4ef7bcec0e8c48d6ea40241e3c",3629.1125
"65","0x7130f38655c04edb772a663b026caa5eaab42598",5800
"66","0x9bc45695066137daad4c55eb5e90df49fd8af4cf",2999.2625
"67","0xa8ac9c0403d8a31cfc1bf43e09231c0ffaf52dd7",4088.865
"68","0xe4de83fdbc4b9352deeab80a1b03a2da99e5a4a4",3817.07575000001
"69","0xa27a729443ad105cabbc5d2d7f877a5340aa3e69",5821.17
"70","0x7a892e2877fec2fc996560d496fee79707a685af",4218.85333333333
"71","0x8e50e4f1607b2f2964123757287442ef179470f9",4229.30328014523
"72","0xab0211d3c1ee22c9e0c727964318b366517b4658",3439.83496619349
"73","0x629cbcaaae418da37f4ed34f13637f809f75278b",3190.56874646
"74","0xbfdc403a22a073b36489aa0255784442ee8ba450",3773.94924999998
"75","0x5496c8a338419aff9a68a86d9a3585c62b9c9e1c",3983.94000000002
"76","0x948104e6c65cbdcf599ffc6cd49181bafd8a446e",5709.33333333336
"77","0xc1a95655ad8d40e8cdf4f9f29c3a6946932f4294",3490.67200614406
"78","0x1261632966f8eb36d7fbb336d3e324ddb3d99b9e",3488.92754237287
"79","0x6e1c5acbabaf0b3c73d4412c17c40d2f1d2e183b",3290
"80","0x3aeedcd329e91e352d6c3d42c2b90d4e33a9e7d5",3460
"81","0xad462c96dbbf2385977d500668dee6d5bfd5077f",2720
"82","0x200f28a82317d84cd2932e4b6e7a9aa0376053d6",2793.38750000001
"83","0x9c6048f47723e08f87ad9aaf9604ec17a6cea03f",2410.65425
"84","0x24f3e8c9ec86851151a50efee1650b48425aa51b",1973.125
"85","0xaa90f1a29a8b15a89d9d58b5d4bb50a54a24be5e",2877.75
"86","0x95ef80e697618ca49e0b9967103b5f3efdb0144a",2774.24999999999
"87","0x9d92ae4ca36954cd57d25a291e2b324cd11c17ba",1941.82
"88","0xdd68b263f844d6f5151f0071abbaddff8e19cb21",2246.74406665714
"89","0x33b85a77025cd4ba00b4b8ad937f4c222496671b",2491.44414547251
"90","0xf7c25631a136a3eea815ee49df01385fe0618b89",2340.833625
"91","0xd5ba5cbd603df4d7006aadeb5c3828fe0f21e8fb",2646.04125
"92","0x157670de008ec0d44bed498abcf80a6c94c6f4fd",2237.11625000001
"93","0x7c38d5055949c46e9a411c49e9142a1337462d69",1760.24347375
"94","0xa2d30f8da3da69ab08d8ac7553c6575701747aa8",2628
"95","0xba4cc2ab882746bf058e148e53e860d7e0756220",1703.0519179475
"96","0x0f7f692bceb3255e344647aa0088abf08fd5f311",2217.50000000002
"97","0x3f3ea826794d3e50ef27efc0bf405df6bf9a8047",1414.9
"98","0x33c0389405e00c821a917235ff21a0d782b6f93d",1586.215
"99","0x6cd5a004948c2f6298da3d733e8e4a4ad88fe9d6",1573.15125
"100","0xbb8421f2e9dc8b503711f70e051e19ea4b30f5cb",1267.51625
"101","0x7dd400917b8e737518af9a14eb1a415b1d2b98c4",1995.74375000002
"102","0x62ea30cfe51b1d1e7f0a8d3244af46b3a91332f1",1708.6875
